83, male, Arunachal_Pradesh, 9081303770, 156.11846391662164, 63.835106884326656
1, male, Nagaland, 9064852685, 156.78510127530166, 76.36429838420352
31, female, Maharashtra, 6786468811, 164.5650831444312, 72.04956546758612
23, male, Mizoram, 6940789837, 152.58674435511736, 71.52976598963352
98, male, Maharashtra, 8667000484, 165.19847451343924, 71.37860129174238
65, male, Telangana, 8716277620, 166.47219396176226, 69.59744859645063
3, male, Andhra_Pradesh, 6295227440, 165.6911382544487, 76.22972861702584
86, female, Nagaland, 8371170801, 159.26182063619754, 76.53644508510685
73, female, Tripura, 6349566608, 175.52553308892757, 71.7344148302469
97, male, Chhattisgarh, 6291402406, 183.45269105253664, 83.83096576916839
11, male, Goa, 9107230977, 157.7957360107557, 62.58397314565528
70, male, Madhya_Pradesh, 6635373333, 147.13336937456393, 72.43748878061604
24, female, Gujarat, 6218125035, 155.8696960835235, 64.97151862436327
35, male, Maharashtra, 6058591711, 171.07045923120126, 64.7359875911879
60, male, Haryana, 9106537486, 171.69525635043001, 67.81520248187282
17, female, Assam, 9082144365, 174.5095135358523, 62.69221353081702
40, male, Madhya_Pradesh, 6932673868, 139.86312841802305, 71.12620198898861
46, female, Tamil_Nadu, 7230745907, 172.90454214246842, 70.37513350709474
65, male, Punjab, 6738944124, 194.1825873243604, 69.90608257618447
37, male, Nagaland, 7047126598, 162.02246222253424, 69.96614647866463
100, female, Madhya_Pradesh, 9216547260, 182.74631535679066, 66.15887812550753
97, male, Karnataka, 8739068784, 149.08349815009896, 70.50982884153038
56, male, Uttarakhand, 7551110540, 166.19348560995337, 64.34919038656429
3, male, Jharkhand, 9680551443, 151.41092101029514, 68.44746707890775
85, female, Uttar Pradesh, 7405507132, 172.97497278663388, 67.56112335823669
12, female, Tamil_Nadu, 6848688507, 160.5589562816081, 64.25712555299093
40, female, Punjab, 9169251083, 170.3918593304295, 74.85416829711549
37, male, Goa, 6358627031, 159.66658699300828, 67.92193721503484
80, female, Chhattisgarh, 8722002571, 153.1472165311366, 67.5533887527513
5, male, Mizoram, 7518623951, 159.2608000817856, 72.55610092450362
33, female, Himachal_Pradesh, 7083379009, 168.55272185431568, 69.16942275820045
24, female, Meghalaya, 7206830474, 159.87928981499707, 69.86955594384864
71, female, Goa, 8632549500, 147.49102989436804, 75.27587842944638
29, female, Chhattisgarh, 8700332952, 153.13872460130776, 69.4816485392955
83, female, Jharkhand, 6909820755, 159.58084567942714, 70.50825310933271
13, male, Telangana, 6658149694, 149.69310497096293, 72.55750240487687
35, male, Telangana, 9992211756, 172.45109332326, 71.91196009484575
42, female, Haryana, 9068627177, 153.54288856775833, 72.1873627821479
21, male, Gujarat, 6763053249, 160.7461720101109, 64.52058140500789
7, female, Andhra_Pradesh, 7978495178, 158.91331836446176, 61.13136121671031
96, female, Madhya_Pradesh, 6373289404, 144.30581138066367, 68.8399999279825
47, female, Uttarakhand, 9212795208, 182.69783578357487, 67.59239614103123
7, female, Madhya_Pradesh, 7007735102, 158.0731016982719, 73.40413116314299
30, male, Tripura, 9646824276, 146.30025505826114, 63.492605790386136
40, male, Telangana, 8364509717, 157.08479914820813, 70.9214165340715
76, male, West_Bengal, 9777474738, 172.22881116274186, 73.66302101329258
57, female, Telangana, 7849594180, 152.99238240264748, 69.8251225949277
33, male, Punjab, 9873687634, 167.88719142645482, 65.08337229276691
78, male, Bihar, 6299737225, 155.56876277603791, 74.03384209638337
81, male, Punjab, 8621850316, 138.0792251705387, 70.98892276568405
94, female, Tripura, 6729853021, 154.13064978038324, 65.42739197960844
41, female, West_Bengal, 9482590557, 162.82916374650662, 65.85848314067857
80, male, Karnataka, 6734709909, 164.0826906262622, 79.90704915865008
25, male, Tripura, 8219844309, 183.01935866628045, 65.78375246716516
63, male, Bihar, 7151840847, 154.70565075467695, 60.48464809398131
38, male, Karnataka, 9241910021, 151.79735983151943, 59.118765389152536
100, female, Madhya_Pradesh, 8408847887, 159.99012256676312, 70.43612900892148
68, female, Nagaland, 8952802034, 161.58929545544532, 66.61308643896919
18, female, Maharashtra, 7111735953, 162.44250248309024, 74.31306094123524
89, female, Himachal_Pradesh, 8721146472, 167.89284799768643, 67.29895146102444
31, male, Arunachal_Pradesh, 9082857324, 155.68813987043941, 80.75694117754783
9, female, Tamil_Nadu, 9968812758, 145.03357025984332, 76.0073819337176
78, male, Andhra_Pradesh, 9816801644, 151.1177695679301, 76.69982559923446
15, female, Kerala, 7378429521, 168.1858383929649, 68.93158877439862
66, male, Arunachal_Pradesh, 9301450058, 169.32131262910406, 65.89230418773937
16, male, Tripura, 9067611826, 159.65206242649305, 65.86574003419042
1, male, Kerala, 9548118072, 150.19946629698202, 62.85100807874002
48, female, Nagaland, 9289587753, 165.8739275326634, 65.68664083629776
59, female, Assam, 6570246378, 154.97381133888499, 68.85365316971
84, male, Haryana, 6425471746, 167.71812238116217, 74.20788902442119
19, male, West_Bengal, 8427569466, 171.7633034704626, 76.1277524272513
92, male, Andhra_Pradesh, 8743135994, 161.61965258166856, 74.84082844423658
63, female, Meghalaya, 8352683227, 162.0814693800539, 64.98388776846609
30, male, Jharkhand, 6364381885, 151.61148464178123, 74.56394591877707
28, male, Mizoram, 9137340611, 157.0396065790893, 69.97415955170463
6, male, Punjab, 9353348057, 152.46454153624225, 73.38423721529811
10, female, Madhya_Pradesh, 6310371723, 159.6196019859508, 66.35104159798735
16, female, Goa, 8008926874, 151.2412180916682, 67.13368111752878
72, female, Tripura, 7511988123, 164.10000802352084, 79.87062490538842
33, male, Chhattisgarh, 8025895210, 157.57561785844882, 68.15959335754837
20, female, Uttar Pradesh, 9996739815, 173.39011776644028, 75.39053407928195
98, male, Maharashtra, 7073961561, 168.57096953977796, 70.243455569935
46, female, Gujarat, 9009595223, 146.95226395960603, 64.70492139366726
45, female, Punjab, 7684872357, 164.2151720782453, 81.20308822923748
18, female, Sikkim, 9298788073, 169.26616968112072, 72.05672597974565
30, female, Odisha, 9521643492, 158.18273196831245, 76.4638699633182
35, male, Arunachal_Pradesh, 6795258968, 163.12553029508902, 71.17921777067261
36, male, Assam, 6476152934, 168.91770850894343, 72.30869673799269
55, female, Bihar, 8699215958, 151.05959921232557, 82.6845647260934
18, male, Himachal_Pradesh, 6828712834, 154.79493166472426, 70.44353539083491
28, female, Punjab, 9605777821, 158.53365415303702, 68.38178472076129
6, male, Mizoram, 8330295062, 162.61780692906842, 63.108706004981535
44, female, Goa, 9167207796, 167.80276291159365, 71.87830029435393
84, female, Arunachal_Pradesh, 6738628544, 154.75066912233953, 64.30357541192102
72, female, Assam, 8023242867, 164.7411515644767, 74.3405503593105
52, female, Arunachal_Pradesh, 6751993408, 157.63086963320842, 69.1327506097745
97, female, Karnataka, 9662709250, 176.7475980448451, 66.8981374582314
71, female, Andhra_Pradesh, 6944977024, 168.89666932720576, 74.18312269917342
91, female, Telangana, 7899485761, 154.80879543604624, 64.3784360710923
41, female, Madhya_Pradesh, 6668707942, 163.4729289126514, 72.09302694827683
68, male, Tamil_Nadu, 8735662669, 160.84132537479132, 68.4874435954412
27, female, Rajasthan, 9290504550, 156.71539956638804, 73.0763031414266
30, female, Arunachal_Pradesh, 7787236499, 175.25697573272987, 70.27216026419713
34, female, Uttarakhand, 7757468744, 163.81541472682176, 64.44899374455386
3, male, Telangana, 6921853211, 170.08171173362467, 64.74060679726003
13, female, Manipur, 7171047868, 147.1657771925351, 64.35558788570167
37, male, Uttar Pradesh, 6255659952, 163.37283300171254, 74.63167201073051
78, male, Arunachal_Pradesh, 6605505370, 174.0167475255996, 66.79523971199384
84, female, Andhra_Pradesh, 6188429563, 167.84752821173075, 68.30539502899217
50, male, Goa, 8487632390, 151.77245236505797, 69.04906060245537
40, female, Odisha, 7302825435, 161.59764900786453, 71.61319193784955
10, female, West_Bengal, 8372022151, 147.50493258677366, 71.13554543574101
81, male, Uttar Pradesh, 9274248759, 163.30269285425317, 77.70500927065268
89, female, Rajasthan, 6419551073, 150.40504803146044, 61.306016470007734
18, male, Uttar Pradesh, 9778963254, 166.7680002427737, 59.378061866802724
84, male, Punjab, 8220967641, 172.19088465087924, 75.37583311598944
34, male, Nagaland, 7197564459, 157.7471090050306, 74.39016106306875
43, female, Kerala, 8749794148, 158.45699192932815, 71.18001307679863
12, male, Bihar, 8703099933, 167.35821695915888, 59.836042756517344
51, female, Assam, 9234114036, 152.56255104508404, 65.01657177882234
8, female, Assam, 7768430365, 148.82238883911543, 65.59365001825743
61, male, Odisha, 9213474105, 166.0620047491615, 78.94561623929425
37, female, Telangana, 6416321471, 156.5363729367577, 74.81067632218196
83, female, Uttar Pradesh, 8063436659, 171.8906075163341, 72.77896830092402
61, male, Madhya_Pradesh, 9812462448, 175.37756212228365, 74.83841486595458
17, female, Haryana, 8379941889, 161.86085115083588, 75.55605167964295
56, male, Uttarakhand, 8365132521, 157.38265198385957, 73.46054884654814
59, female, Assam, 6167622580, 150.36114392715044, 65.96293792802875
89, female, Karnataka, 6873444385, 161.39874016190655, 73.79163974883782
61, male, Uttar Pradesh, 8016791627, 144.74913683042342, 58.14384108276557
61, male, West_Bengal, 8210584971, 133.65540720123983, 71.2489952261034
20, female, Madhya_Pradesh, 7123263709, 173.45174583005274, 62.551452997550825
51, female, Tamil_Nadu, 8619668831, 162.09563177701094, 63.839271737404154
84, male, Nagaland, 7839808058, 171.9640071895968, 67.73773331342497
86, male, Maharashtra, 9546210381, 152.89003880981494, 65.80084382813867
92, male, Assam, 8104848738, 143.14710104360154, 66.72527732004511
26, female, Bihar, 6253287165, 171.05354486770628, 70.86665790119672
70, male, Tripura, 7333447640, 185.87668867718088, 77.66803727657519
94, female, Chhattisgarh, 8714326179, 169.9558983092226, 60.379125852997404
41, female, Uttarakhand, 6715838462, 181.1508611083235, 70.26638902721743
65, male, Odisha, 9381071731, 158.81685033058613, 65.07794350930406
38, female, Chhattisgarh, 6768527445, 170.37544637484893, 75.7303856404381
76, female, Tripura, 6255715944, 162.18800470476958, 62.37745115009724
38, female, Karnataka, 6170479640, 159.87474366062833, 72.98153710869227
21, male, Uttarakhand, 9334795331, 148.990813938102, 64.99579306069282
59, male, Tripura, 8807811653, 150.08859716339688, 77.48494262646823
91, female, Manipur, 6061222711, 176.676413583011, 73.28903966512101
33, female, Haryana, 7610874477, 142.76430318121587, 76.28407306965462
19, male, Punjab, 8154914790, 152.65457174144203, 69.76914823416077
12, female, Bihar, 6811938150, 162.92170442430768, 70.97623610016416
48, female, Odisha, 7451313188, 149.97997533458792, 62.643873061115194
47, male, Tamil_Nadu, 7973513322, 135.31724431680493, 70.50042123412528
71, male, Rajasthan, 6129578546, 167.5270463597975, 77.48800914986084
22, female, Kerala, 9731297140, 163.6866164566105, 70.69586063157419
78, female, Arunachal_Pradesh, 6627946224, 150.2372300397665, 67.23292313106576
60, male, Arunachal_Pradesh, 8600053803, 158.65759728898718, 71.62982368194344
72, male, Odisha, 8568051304, 165.1335771490393, 64.69044844783342
71, female, Arunachal_Pradesh, 6365816083, 139.53120854511639, 74.00994723425617
15, male, Meghalaya, 7088661003, 180.2418620737121, 58.939760654900795
47, female, Sikkim, 7739567166, 170.58541408947835, 67.64425850268194
77, female, Haryana, 8347865071, 170.77821291148575, 66.30948471750058
96, male, Nagaland, 9014309507, 162.90887965312402, 63.80040967845237
52, female, Rajasthan, 6025811319, 158.23600066501854, 75.169408021657
21, male, Telangana, 9763121013, 148.82004743344626, 71.72394471679958
21, female, Andhra_Pradesh, 7679084079, 168.25055949928088, 78.04940804216456
13, male, Haryana, 7114914705, 158.90271934746238, 58.202953754729386
89, male, Nagaland, 6139158610, 157.94301467749764, 59.48705614736316
32, female, Tripura, 6621402182, 138.66335694138925, 68.30243455464216
86, male, Meghalaya, 7842261151, 157.61381470999115, 67.30958499527036
38, female, Maharashtra, 8815917652, 163.29398534213075, 66.0259893892419
97, female, Madhya_Pradesh, 8737087711, 154.23387770169109, 67.06882692506814
1, female, Assam, 7764338999, 156.56784065788884, 68.12174425131437
2, female, Haryana, 7223514910, 150.43482828043585, 74.61720475876058
29, female, Rajasthan, 6105044751, 145.20791960090776, 66.43707395072829
49, male, Sikkim, 7978709993, 150.54097108102405, 74.38905446610805
93, male, Kerala, 9130732204, 172.61608892666058, 71.11487029660704
97, female, Kerala, 9878694239, 163.69858344121965, 67.43570727900016
61, male, Karnataka, 9074005517, 156.09148342658983, 77.0706741085146
10, male, Mizoram, 6430730069, 166.60228385839108, 72.62549835406145
63, male, Tamil_Nadu, 9663948608, 166.94762195294877, 73.33774542639104
34, female, Odisha, 8681565327, 138.91775893672178, 75.27414172300823
9, female, Kerala, 6569921478, 168.64219737515577, 65.90357882790249
89, female, Andhra_Pradesh, 7031195576, 155.81001707035776, 68.04063046296196
55, female, Mizoram, 9588709984, 163.31815551832395, 72.4262858366311
79, female, Jharkhand, 6968113589, 159.78852811368702, 69.50358128403425
62, female, Sikkim, 7527101699, 161.32567743595084, 63.88504419404362
19, female, Arunachal_Pradesh, 7507898789, 157.31756546626946, 73.97325132269195
77, female, Nagaland, 9201955745, 149.59761926371533, 69.87877542543126
64, male, Sikkim, 7615093986, 166.11625696148144, 73.80213263265108
49, male, Assam, 6363077868, 164.99027407247974, 63.00758542091405
18, female, Chhattisgarh, 8264636348, 164.47504438789161, 73.74558058103264
73, male, Assam, 8444920459, 158.47820405638143, 71.45199675561504
38, female, Rajasthan, 7756623684, 165.61034635415618, 74.9158013377992
61, male, Uttar Pradesh, 7706166193, 159.841210985457, 64.5228478105647
74, male, Gujarat, 9185905933, 173.18698187130272, 66.12197371104234
1, male, Uttarakhand, 8750597572, 161.48057640590054, 69.36292823589494
29, male, Mizoram, 8671879852, 157.40288287976995, 75.82054612290072
80, female, Kerala, 7136991325, 164.32209076279892, 78.40077351555512
71, male, Gujarat, 7273873268, 171.7189468381036, 72.58284443122945
52, male, Meghalaya, 8832691988, 155.3086790682451, 64.12835153975891
77, male, Andhra_Pradesh, 8424949148, 169.57592494684437, 70.46866688660403
1, female, Rajasthan, 6659472933, 149.26626643637437, 68.5519254411346
49, male, Meghalaya, 6806800311, 167.99200519269235, 71.25421815716864
5, female, Goa, 6677391019, 156.88269941804282, 71.83735925298961
43, female, Assam, 8483399722, 169.34834809341112, 68.44677050959314
52, female, Uttar Pradesh, 9828994217, 159.7058975415974, 69.55985065614085
64, female, West_Bengal, 7594872066, 160.06522906804076, 68.96951214636569
6, female, Telangana, 6282168192, 155.29961108942243, 69.11965929862019
89, female, West_Bengal, 9330472163, 163.52735415336974, 61.47547888993455
23, female, Kerala, 8526759607, 170.08774365760135, 69.34182985115652
39, female, Andhra_Pradesh, 9190699388, 157.23998327471978, 75.09788140030108
21, female, Kerala, 6647360801, 179.20629906432916, 64.88851815767131
31, female, Karnataka, 8339405743, 168.1156170158779, 63.96280358013782
26, male, Kerala, 6539631954, 186.67402612605716, 71.05429408232474
97, male, Telangana, 7325937776, 170.55578317865402, 63.251064744766765
54, female, Punjab, 6733195863, 148.470128045586, 77.16923700353172
74, male, Rajasthan, 8081064908, 152.56272586701755, 63.29962231832116
99, female, Bihar, 6406789664, 170.6160835937658, 65.6492205179463
53, male, Tamil_Nadu, 9456495479, 164.16664404499892, 73.56239270044003
30, female, Mizoram, 6580722994, 150.83217001861559, 73.08890133491101
24, female, Gujarat, 6943352950, 178.02178577230248, 70.8661878380419
74, female, Telangana, 8872568112, 169.2268884495698, 76.6445815456674
93, male, Himachal_Pradesh, 6030140817, 161.61270027354058, 65.4528280817654
4, male, Uttarakhand, 7703590389, 181.12002901511508, 72.48676639684844
95, male, Manipur, 8248573893, 160.2437315344609, 66.74846867161709
63, female, Maharashtra, 8580249941, 164.32698515423226, 77.75450356311725
40, female, Bihar, 6938953352, 157.89794467303597, 68.17947868567138
61, male, Tamil_Nadu, 9839054566, 153.01175453077755, 66.29377510090141
96, male, Nagaland, 8338375799, 178.57064783984765, 76.3711264125641
79, male, Madhya_Pradesh, 9892553300, 154.07735471972958, 73.60881722455012
4, male, Madhya_Pradesh, 9830822134, 160.8146044296036, 61.39372931740108
16, male, Meghalaya, 6137131644, 161.4225884442644, 74.67148640846361
61, male, Gujarat, 7308050371, 161.63197846520458, 70.6108017845564
71, female, Tripura, 6039790726, 165.00018210599185, 65.11608872127516
56, female, Bihar, 8389328967, 153.42093737100203, 73.5350258899837
20, male, Bihar, 7685004024, 175.98949047280234, 67.31244630532446
95, female, Bihar, 9659462480, 157.3409323105955, 68.58644509705985
96, female, Arunachal_Pradesh, 8610262368, 177.14656738288832, 73.19184638271699
31, female, Goa, 6869169281, 155.73405257957384, 61.143485074301886
5, female, Kerala, 9490426867, 153.23256301002732, 74.55375222692855
71, male, Gujarat, 6686696331, 184.8788500181558, 69.19960254836994
96, male, Sikkim, 9948906503, 167.64238566328967, 65.5503776742462
14, female, Meghalaya, 7686820944, 160.20661661110015, 69.35820247142607
9, male, Haryana, 7823309887, 186.16713097523572, 70.22788785654743
10, male, Arunachal_Pradesh, 7398751070, 162.9648005496373, 79.29376411008457
15, male, Haryana, 6823317251, 155.86283593143753, 73.03603647664477
39, male, Gujarat, 8719687611, 152.60227080183637, 70.02777785594013
96, female, Sikkim, 7918236790, 153.91317008996347, 65.54117162569916
47, female, Meghalaya, 8568595553, 165.3816198101464, 71.07913471692756
61, male, Jharkhand, 7902335138, 159.0625644095647, 77.80127442023525
93, female, Mizoram, 7183665979, 155.1267361017378, 69.28352609109827
67, female, Tripura, 6961704541, 142.2246965175736, 67.86491812469714
7, female, Nagaland, 7038539311, 143.81997757691755, 70.34934004909181
86, male, Madhya_Pradesh, 7917090283, 171.6548093318961, 69.15192537479206
9, female, Himachal_Pradesh, 9438388799, 149.29063481110532, 60.796368227284134
36, female, Bihar, 9570633207, 179.49856733345638, 74.68838384688912
12, female, Kerala, 6820435821, 161.66614477888382, 74.43060100383859
43, female, Punjab, 6189912547, 173.48226796012895, 68.66646685557498
7, male, Uttarakhand, 9389751599, 176.7777932417108, 68.26539637349342
8, female, Punjab, 9490669556, 161.06988687071748, 64.72430970117652
34, female, Mizoram, 9261197195, 156.29741374340387, 62.32363550878579
4, female, Mizoram, 8032361114, 168.36453104635171, 67.0498639620941
53, male, Rajasthan, 9379442865, 169.89033021046916, 74.42423310418052
43, male, Rajasthan, 6464044923, 141.7838563685229, 67.90404868334316
75, male, Haryana, 8564182003, 161.14195208937068, 78.49154328351729
31, female, Karnataka, 8891291195, 160.27277853373718, 66.21614473524524
56, male, Meghalaya, 9015355933, 153.6658277778342, 61.39525192074485
26, male, Sikkim, 6429434956, 165.57830777567173, 64.8677654083327
8, female, Chhattisgarh, 6659664900, 149.26135103137813, 70.16080252192698
6, female, Mizoram, 6076955130, 161.61099612359183, 74.75398495662029
69, female, Chhattisgarh, 6075385933, 173.8290939460721, 75.82375865702862
38, male, Mizoram, 8741163155, 164.40769152070285, 76.61383278559127
6, male, Odisha, 9216089571, 175.61269991387593, 73.92027089290184
58, female, Uttar Pradesh, 6699481179, 166.5842578005315, 69.93058125522407
27, female, Maharashtra, 8977964497, 176.94654861227002, 72.14237209692004
61, male, Jharkhand, 7423236580, 151.51539701091107, 72.37340118615826
48, male, Meghalaya, 8349147744, 160.69185702957287, 67.40820669537081
21, male, Sikkim, 8820957613, 156.5762584897502, 73.92176098946358
50, male, Sikkim, 9562756458, 164.05158605180443, 76.10566807739376
75, female, Gujarat, 6289992279, 178.9889455866815, 66.09729634208638
84, male, Rajasthan, 6546867876, 160.78886087901222, 70.53535912354977
27, female, Maharashtra, 6782855117, 163.48890769005405, 71.47932212258999
32, male, Uttar Pradesh, 6115149718, 165.40033451184823, 71.67076019859184
10, female, Rajasthan, 9790439483, 154.94381795039592, 63.494495252171774
85, male, Maharashtra, 9751269916, 173.35385817622802, 68.41861997905899
26, female, Arunachal_Pradesh, 9123783321, 187.45340073398515, 70.17914317511749
21, female, Andhra_Pradesh, 6972901795, 158.77792235802966, 66.84011291446406
55, male, Bihar, 8170420466, 170.54726504351532, 68.73997941216751
56, male, Gujarat, 6397957180, 162.72795420037804, 57.51590528746371
57, male, Tripura, 7235778806, 171.30160049722483, 72.01951872389749
22, female, Sikkim, 7987744594, 165.53363150657165, 70.08732516078831
61, female, West_Bengal, 9875287978, 145.24038615601972, 75.41737465094458
29, male, Madhya_Pradesh, 6649184189, 144.81904343388678, 70.08280783616105
7, female, Punjab, 8919013359, 181.33518249391344, 70.19987967425685
17, female, Mizoram, 9233594448, 182.10597540584354, 79.32728497590746
33, male, Arunachal_Pradesh, 8068207672, 148.92598553629028, 67.60962438802284
72, female, Maharashtra, 7505180504, 155.68655092681578, 70.78763013035079
35, female, Himachal_Pradesh, 8660605543, 160.27788389063153, 66.16384896137744
92, male, Karnataka, 9768138792, 152.26442521297685, 72.9011745106483
100, female, Himachal_Pradesh, 6281248766, 158.24819338375002, 72.13257273146681
66, female, Nagaland, 7504243842, 168.68362132345655, 62.15576531397862
83, female, Jharkhand, 7305234619, 152.66038209202975, 69.24605606441521
79, female, Tamil_Nadu, 8261931523, 153.37721787508823, 69.06683720240096
28, male, Kerala, 7385306931, 174.46581447913596, 69.83098480746139
6, female, West_Bengal, 8516262293, 158.64873785938846, 54.46431192416246
76, female, Tamil_Nadu, 9953549655, 161.63586778886443, 66.63513030600711
48, female, Maharashtra, 9382329936, 166.24323491213883, 69.9151083641185
25, male, Nagaland, 6601866158, 180.83636943320707, 73.45465957923027
3, female, Telangana, 8157134770, 164.04489256640025, 68.76047612988964
7, male, Arunachal_Pradesh, 8395097710, 158.6172434979644, 80.06911536008725
91, female, Uttarakhand, 8329725880, 170.86301389100586, 80.85538610504483
44, male, Haryana, 8991732017, 157.54894740596563, 68.36829392878927
81, female, Punjab, 7460855681, 156.9675729699611, 67.47002214569505
72, female, Mizoram, 8541890175, 154.34058588025948, 71.90218583889028
96, male, Manipur, 9482946988, 179.99274702410392, 64.17645697084527
85, female, Meghalaya, 7836206795, 172.3453690373886, 77.95861610073597
26, female, Goa, 6691043964, 158.30811779802983, 66.21546420959976
24, male, Chhattisgarh, 8332212451, 166.14787248965425, 64.5457105086253
94, male, Assam, 7315020957, 165.67013564795914, 74.04385934852827
53, male, Jharkhand, 8791088408, 170.3989328162637, 73.87854310823181
62, female, Gujarat, 8503528681, 168.55507420847434, 72.14427686120638
32, male, Himachal_Pradesh, 7121403624, 163.1846569397189, 79.61511568313611
68, female, Tripura, 6604430850, 173.68170329825796, 73.05489505259393
95, female, Uttarakhand, 7011286405, 156.8637931942159, 79.08466351417252
50, female, Telangana, 7706535092, 160.6295701830995, 77.7016165768845
77, female, Assam, 9142892666, 162.92192176494163, 74.09794888437457
36, female, Maharashtra, 9792275607, 170.70562861759774, 68.66604902565373
32, female, Chhattisgarh, 6628661988, 173.2678779463236, 70.43152875567694
63, male, Rajasthan, 6449066802, 156.2389548412998, 65.81725912290008
68, female, Goa, 8145415117, 157.25829349539003, 61.61677490571356
40, male, Chhattisgarh, 7429094613, 162.11045277102747, 64.82816898940209
96, male, Assam, 7881273371, 151.04075846086877, 71.19568448278999
1, male, Karnataka, 8441712232, 159.89642515364403, 61.84090085101253
19, female, Rajasthan, 6559218988, 156.5495157127063, 71.1770188844749
78, male, Manipur, 9800828456, 143.8239441774007, 66.89859493346647
41, female, Nagaland, 9991184126, 184.44009826848833, 70.79902272114086
97, male, Madhya_Pradesh, 8398735911, 154.21095158094397, 63.08746970121943
45, male, Arunachal_Pradesh, 9266547691, 173.22766468483027, 60.041647472270895
5, male, Telangana, 7884094624, 136.71106066899523, 70.89678905205362
66, female, Uttar Pradesh, 9563198370, 175.63278016278352, 69.81783318804567
91, female, Jharkhand, 8134535477, 149.84105598782475, 64.01577134842229
23, male, Telangana, 8827562342, 140.3431817474088, 75.26339882139736
31, female, Andhra_Pradesh, 8956275196, 158.55990599224856, 69.28456921815192
46, male, Punjab, 9615675670, 168.63765327848475, 70.67776914486194
7, male, Chhattisgarh, 8234227119, 159.59457503588527, 73.05537682734038
39, female, Jharkhand, 6239048264, 133.3273498672394, 69.62278474191434
12, female, West_Bengal, 9650329540, 168.03837300494803, 68.45907331372435
12, male, Mizoram, 9167988004, 146.35968040695053, 66.28085979352385
27, male, Madhya_Pradesh, 9204508032, 156.04891380435123, 75.68108609505686
95, female, Gujarat, 7322568529, 168.98772019338628, 61.21476286676016
63, male, Goa, 6805259066, 167.46465373891908, 66.54456023891588
7, male, Punjab, 6184424125, 158.01411199037278, 69.71233669399105
37, female, Jharkhand, 9126588939, 164.34268883651342, 70.20075890475945
76, female, Manipur, 7313495957, 153.9700450500907, 68.98361349832335
46, male, Uttar Pradesh, 6388425089, 127.65410443102107, 74.80836552540931
88, male, Himachal_Pradesh, 9357797890, 157.72105260411368, 74.99799310404669
64, male, Sikkim, 7173040921, 156.94631833177934, 77.88237705099334
52, male, Uttar Pradesh, 8276897499, 167.40773649580427, 77.16187864623751
38, female, Bihar, 6383547111, 169.3735843765428, 73.58984877752523
23, male, Karnataka, 8710100265, 167.90388049135126, 72.31590145216656
35, male, Nagaland, 7074573125, 173.19291676261702, 67.32379343878911
78, male, Nagaland, 8979470439, 157.57068976586612, 60.35747096889612
63, female, Maharashtra, 6611417863, 159.83465826553171, 69.68300003631818
19, male, Manipur, 7074867446, 159.48802864054102, 70.43143275821353
56, male, Kerala, 6295160346, 179.03075666717885, 78.47264945696585
63, female, Jharkhand, 6109404577, 126.169241519971, 70.92962663507116
98, male, Nagaland, 6467489606, 167.3941694298624, 72.8128268666104
47, female, Maharashtra, 7943068068, 167.02278857386383, 59.58253055562696
79, male, Nagaland, 6007771864, 152.81874189773959, 70.62647570607591
40, female, Arunachal_Pradesh, 8071739303, 157.0201796580551, 67.28091319699125
49, female, Manipur, 8138766864, 160.15953664911487, 69.90950198258801
68, female, Maharashtra, 7466090347, 159.5399615374137, 75.71391589558797
17, male, Chhattisgarh, 9257335072, 156.13612096860356, 58.7179444968708
57, male, Himachal_Pradesh, 9079661091, 139.66399068682455, 70.3107338972456
24, male, Kerala, 8672011690, 162.909148158877, 65.01186998186587
18, male, Chhattisgarh, 6148386519, 177.1130839972163, 61.43444921220287
7, male, Himachal_Pradesh, 6861315013, 148.6902517917459, 72.72375403405282
50, female, Kerala, 9914879442, 162.5703390745974, 65.74265155767088
30, male, Haryana, 9736883111, 148.15291597167405, 66.79943230085615
64, female, Maharashtra, 9109960495, 165.77920756241778, 62.20215475683423
88, male, Telangana, 7720245671, 155.53964880997216, 75.87744758082839
41, male, Uttar Pradesh, 7981431209, 183.76292621376058, 70.06152513002259
33, female, Telangana, 6176603032, 167.20885579787767, 70.75200142640026
66, female, Madhya_Pradesh, 6232390169, 161.56389018692568, 65.31774700949272
30, male, Punjab, 9909105110, 150.09514084174347, 71.16195748202172
51, male, Andhra_Pradesh, 6262534828, 158.4343934195537, 68.48032554023119
27, female, Assam, 6246253770, 156.1082228717634, 67.72111296020037
53, female, Tripura, 7085249509, 149.7471319139703, 74.97496146427281
41, female, Manipur, 9267400635, 169.60720956820208, 75.01000169358
85, male, Nagaland, 7491624447, 163.1947034425439, 69.69821542968378
19, male, Manipur, 6580609429, 165.791113358741, 70.4312320711709
6, male, Gujarat, 7332584968, 168.28161047692527, 78.19914150924126
14, male, Tamil_Nadu, 8033231368, 149.09146310053183, 75.4400155269752
10, female, Andhra_Pradesh, 6533756053, 167.67568858872804, 65.57943523460521
75, male, Tamil_Nadu, 9258788463, 155.46180705669792, 66.04968101382464
37, male, Gujarat, 9078008438, 155.63035055372322, 69.4035002237047
56, male, Kerala, 9544214801, 156.25648424612973, 62.72253126161596
64, female, Haryana, 7116492457, 151.18911839210523, 72.63285521189218
67, male, Haryana, 6100340434, 156.8992650238203, 62.44344946350003
97, male, Jharkhand, 7038379955, 164.50690054794092, 73.33790904584657
